"Ship","Tow_number","Net_number","Taxon","Fish.ID","Image.Name","ImageJ.Number","Std_length_mm","Notes","Tow_net","cruise_no","fish_no","packet_no","lowest_taxa_final","taxa_code_final","taxa_code_final_method","taxa_code_original","taxa_updated_date","visual_ID_confidence","photo_ID","total_weight","gut_weight_full","gut_weight_empty","gut_dispensation","sex","sex_confidence","gonad_weight","head_collected","body_location","fish_comments","processed_date","processed_initials","taxa_code","Lowest_taxon","Date","TimeLocal","DayNight","LatitudeStart","LongitudeStart","LatitudeEnd","LongitudeEnd","MeshSize","DepthStart","DepthEnd","DepthInterval","VolFilt","Temp","Sal","FracBiom","VolFiltM3","split_correct_Cook","Family","estimated_weight","weight.to.use"
"Sarmiento","6",4,"Myctophidae","MOC6-Net4-Myc-5","SG2105_MOC6_Net4_ImageJ","8",27.699,NA,"6 _ 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/14/21","0:18:00","Night",48.972416,-14.708406,48.91968,-14.79558,333,100,0,100,NA,NA,NA,NA,8374,NA,"Myctophidae",0.244384734458756,0.244384734458756
"Sarmiento","6",4,"Myctophidae","MOC6-Net4-Myc-6","SG2105_MOC6_Net4_ImageJ","9",21.3255,NA,"6 _ 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/14/21","0:18:00","Night",48.972416,-14.708406,48.91968,-14.79558,333,100,0,100,NA,NA,NA,NA,8374,NA,"Myctophidae",0.10835441303247,0.10835441303247
"Sarmiento","6",4,"Myctophidae","MOC6-Net4-Myc-7","SG2105_MOC6_Net4_ImageJ","10",24.8325,NA,"6 _ 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/14/21","0:18:00","Night",48.972416,-14.708406,48.91968,-14.79558,333,100,0,100,NA,NA,NA,NA,8374,NA,"Myctophidae",0.17398320161654,0.17398320161654
"Sarmiento","6",4,"Myctophidae","MOC6-Net4-Myc-10","SG2105_MOC6_Net4_ImageJ","13",25.473,NA,"6 _ 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/14/21","0:18:00","Night",48.972416,-14.708406,48.91968,-14.79558,333,100,0,100,NA,NA,NA,NA,8374,NA,"Myctophidae",0.188324490486406,0.188324490486406
"Sarmiento","6",4,"Myctophidae","MOC6-Net4-Myc-12","SG2105_MOC6_Net4_ImageJ","15",12.747,NA,"6 _ 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/14/21","0:18:00","Night",48.972416,-14.708406,48.91968,-14.79558,333,100,0,100,NA,NA,NA,NA,8374,NA,"Myctophidae",0.0218629469025034,0.0218629469025034
"Sarmiento","6",4,"Myctophidae","MOC6-Net4-Myc-13","SG2105_MOC6_Net4_ImageJ","16",25.032,NA,"6 _ 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/14/21","0:18:00","Night",48.972416,-14.708406,48.91968,-14.79558,333,100,0,100,NA,NA,NA,NA,8374,NA,"Myctophidae",0.178367672151331,0.178367672151331
"Sarmiento","6",4,"Myctophidae","MOC6-Net4-Myc-14","SG2105_MOC6_Net4_ImageJ","17",26.1345,NA,"6 _ 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/14/21","0:18:00","Night",48.972416,-14.708406,48.91968,-14.79558,333,100,0,100,NA,NA,NA,NA,8374,NA,"Myctophidae",0.203956638586873,0.203956638586873
"Sarmiento","6",4,"Myctophidae","MOC6-Net4-Myc-16","SG2105_MOC6_Net4_ImageJ","19",17.101875,"body only","6 _ 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/14/21","0:18:00","Night",48.972416,-14.708406,48.91968,-14.79558,333,100,0,100,NA,NA,NA,NA,8374,NA,"Myctophidae",0.0545383049156573,0.0545383049156573
"Sarmiento","6",4,"Myctophidae","MOC6-Net4-Myc-18","SG2105_MOC6_Net4_ImageJ","21",18.19125,"body only","6 _ 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/14/21","0:18:00","Night",48.972416,-14.708406,48.91968,-14.79558,333,100,0,100,NA,NA,NA,NA,8374,NA,"Myctophidae",0.0660872632875259,0.0660872632875259
"Sarmiento","6",4,"Myctophidae","MOC6-Net4-Myc-20","SG2105_MOC6_Net4_ImageJ","23",21.105,"body only","6 _ 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/14/21","0:18:00","Night",48.972416,-14.708406,48.91968,-14.79558,333,100,0,100,NA,NA,NA,NA,8374,NA,"Myctophidae",0.104907578265961,0.104907578265961
"Sarmiento","6",4,"Myctophidae","MOC6-Net4-Myc-22","SG2105_MOC6_Net4_ImageJ","25",26.964,NA,"6 _ 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/14/21","0:18:00","Night",48.972416,-14.708406,48.91968,-14.79558,333,100,0,100,NA,NA,NA,NA,8374,NA,"Myctophidae",0.224773855338317,0.224773855338317
"Sarmiento","7",1,"Gonostomatidae","MOC7-Net1-Gon-1","SG2105_MOC7_Net1_ImageJ","1",33.2325,NA,"7 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","11:17:00","Day",48.919083,-14.818491,48.942654,-14.950189,333,1000,500,500,NA,NA,NA,NA,17737,NA,"Gonostomatidae",0.322624169059488,0.322624169059488
"Sarmiento","7",1,"Gonostomatidae","MOC7-Net1-Gon-2","SG2105_MOC7_Net1_ImageJ","2",32.3925,NA,"7 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","11:17:00","Day",48.919083,-14.818491,48.942654,-14.950189,333,1000,500,500,NA,NA,NA,NA,17737,NA,"Gonostomatidae",0.298821684892788,0.298821684892788
"Sarmiento","7",1,"Gonostomatidae","MOC7-Net1-Gon-3","SG2105_MOC7_Net1_ImageJ","3",29.799,NA,"7 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","11:17:00","Day",48.919083,-14.818491,48.942654,-14.950189,333,1000,500,500,NA,NA,NA,NA,17737,NA,"Gonostomatidae",0.232763416480913,0.232763416480913
"Sarmiento","7",1,"Gonostomatidae","MOC7-Net1-Gon-4","SG2105_MOC7_Net1_ImageJ","4",24.22875,"body fragment","7 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","11:17:00","Day",48.919083,-14.818491,48.942654,-14.950189,333,1000,500,500,NA,NA,NA,NA,17737,NA,"Gonostomatidae",0.125278155042037,0.125278155042037
"Sarmiento","7",1,"Myctophidae","MOC7-Net1-Myc-1","SG2105_MOC7_Net1_ImageJ","5",28.749,NA,"7 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","11:17:00","Day",48.919083,-14.818491,48.942654,-14.950189,333,1000,500,500,NA,NA,NA,NA,17737,NA,"Myctophidae",0.274367887340684,0.274367887340684
"Sarmiento","7",2,"Sternoptychidae","MOC7-Net2-Ste-1","SG2105_MOC7_Net2_ImageJ","2",22.1445,NA,"7 _ 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","11:17:00","Day",48.919083,-14.818491,48.942654,-14.950189,333,500,300,200,NA,NA,NA,NA,14082,NA,"Sternoptychidae",0.152825915098866,0.152825915098866
"Sarmiento","7",2,"Sternoptychidae","MOC7-Net2-Ste-2","SG2105_MOC7_Net2_ImageJ","3",11.634,NA,"7 _ 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","11:17:00","Day",48.919083,-14.818491,48.942654,-14.950189,333,500,300,200,NA,NA,NA,NA,14082,NA,"Sternoptychidae",0.0226839987099447,0.0226839987099447
"Sarmiento","7",4,"Myctophidae","MOC7-Net4-Myc-1","SG2105_MOC7_Net4_ImageJ","1",24.969,NA,"7 _ 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","11:17:00","Day",48.919083,-14.818491,48.942654,-14.950189,333,100,0,100,NA,NA,NA,NA,25381.4,NA,"Myctophidae",0.176975099625327,0.176975099625327
"Sarmiento","8",1,"Gonostomatidae","MOC8-Net1-Gon-1","SG2105_MOC8_Net1_ImageJ","1",13.104,NA,"8 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.0198973334216704,0.0198973334216704
"Sarmiento","8",1,"Gonostomatidae","MOC8-Net1-Gon-2","SG2105_MOC8_Net1_ImageJ","2",10.563,"broken body and mangled head","8 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.0104361810165855,0.0104361810165855
"Sarmiento","8",1,"Gonostomatidae","MOC8-Net1-Gon-3","SG2105_MOC8_Net1_ImageJ","3",17.913,NA,"8 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.0507251207577066,0.0507251207577066
"Sarmiento","8",1,"Gonostomatidae","MOC8-Net1-Gon-4","SG2105_MOC8_Net1_ImageJ","4",17.115,NA,"8 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.0442562830824938,0.0442562830824938
"Sarmiento","8",1,"Gonostomatidae","MOC8-Net1-Gon-5","SG2105_MOC8_Net1_ImageJ","5",16.19625,"body fragment","8 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.0375180565497822,0.0375180565497822
"Sarmiento","8",1,"Gonostomatidae","MOC8-Net1-Gon-8","SG2105_MOC8_Net1_ImageJ","8",23.44125,"body fragment","8 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.113479147498886,0.113479147498886
"Sarmiento","8",1,"Gonostomatidae","MOC8-Net1-Gon-10","SG2105_MOC8_Net1_ImageJ","10",33.285,NA,"8 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.324152349796528,0.324152349796528
"Sarmiento","8",1,"Gonostomatidae","MOC8-Net1-Gon-11","SG2105_MOC8_Net1_ImageJ","11",28.6545,NA,"8 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.20701248554506,0.20701248554506
"Sarmiento","8",1,"Gonostomatidae","MOC8-Net1-Gon-12","SG2105_MOC8_Net1_ImageJ","12",33.6735,NA,"8 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.335610974277745,0.335610974277745
"Sarmiento","8",1,"Gonostomatidae","MOC8-Net1-Gon-13","SG2105_MOC8_Net1_ImageJ","13",24.864,NA,"8 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.135370393405982,0.135370393405982
"Sarmiento","8",1,"Gonostomatidae","MOC8-Net1-Gon-14","SG2105_MOC8_Net1_ImageJ","14",30.0825,NA,"8 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.239455725031794,0.239455725031794
"Sarmiento","8",1,"Gonostomatidae","MOC8-Net1-Gon-15","SG2105_MOC8_Net1_ImageJ","15",32.0565,NA,"8 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.289638222393471,0.289638222393471
"Sarmiento","8",1,"Gonostomatidae","MOC8-Net1-Gon-16","SG2105_MOC8_Net1_ImageJ","16",31.3845,NA,"8 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.271839044585519,0.271839044585519
"Sarmiento","8",1,"Gonostomatidae","MOC8-Net1-Gon-17","SG2105_MOC8_Net1_ImageJ","17",32.4555,NA,"8 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.300564886805095,0.300564886805095
"Sarmiento","8",1,"Gonostomatidae","MOC8-Net1-Gon-18","SG2105_MOC8_Net1_ImageJ","18",16.9785,NA,"8 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.0432080177415469,0.0432080177415469
"Sarmiento","8",1,"Gonostomatidae","MOC8-Net1-Gon-19","SG2105_MOC8_Net1_ImageJ","19",15.519,NA,"8 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.033014621753214,0.033014621753214
"Sarmiento","8",1,"Gonostomatidae","MOC8-Net1-Gon-20","SG2105_MOC8_Net1_ImageJ","20",30.1035,NA,"8 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.239956486120324,0.239956486120324
"Sarmiento","8",1,"Gonostomatidae","MOC8-Net1-Gon-21","SG2105_MOC8_Net1_ImageJ","21",26.4915,NA,"8 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.163664650558498,0.163664650558498
"Sarmiento","8",1,"Gonostomatidae","MOC8-Net1-Gon-23","SG2105_MOC8_Net1_ImageJ","23",31.941,NA,"8 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.286525367756332,0.286525367756332
"Sarmiento","8",1,"Gonostomatidae","MOC8-Net1-Gon-24","SG2105_MOC8_Net1_ImageJ","24",28.518,NA,"8 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.204074360413164,0.204074360413164
"Sarmiento","8",1,"Gonostomatidae","MOC8-Net1-Gon-25","SG2105_MOC8_Net1_ImageJ","25",28.9905,NA,"8 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.214364512858347,0.214364512858347
"Sarmiento","8",1,"Gonostomatidae","MOC8-Net1-Gon-26","SG2105_MOC8_Net1_ImageJ","26",47.8275,NA,"8 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.959474348391239,0.959474348391239
"Sarmiento","8",1,"Gonostomatidae","MOC8-Net1-Gon-27","SG2105_MOC8_Net1_ImageJ","27",19.908,NA,"8 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.0695839030776708,0.0695839030776708
"Sarmiento","8",1,"Myctophidae","MOC8-Net1-Myc-1","SG2105_MOC8_Net1_ImageJ","32",29.232,NA,"8 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Myctophidae",0.288960960602647,0.288960960602647
"Sarmiento","8",1,"Myctophidae","MOC8-Net1-Myc-2","SG2105_MOC8_Net1_ImageJ","33",36.1305,NA,"8 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Myctophidae",0.558521889317917,0.558521889317917
"Sarmiento","8",2,"Gonostomatidae","MOC8-Net2-Gon-1","SG2105_MOC8_Net2_ImageJ","1",22.26,NA,"8 _ 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Gonostomatidae",0.0972058350193043,0.0972058350193043
"Sarmiento","8",2,"Gonostomatidae","MOC8-Net2-Gon-2","SG2105_MOC8_Net2_ImageJ","2",22.239,NA,"8 _ 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Gonostomatidae",0.096931566596803,0.096931566596803
"Sarmiento","8",2,"Gonostomatidae","MOC8-Net2-Gon-3","SG2105_MOC8_Net2_ImageJ","3",18.522,NA,"8 _ 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Gonostomatidae",0.0560646648877805,0.0560646648877805
"Sarmiento","8",2,"Gonostomatidae","MOC8-Net2-Gon-4","SG2105_MOC8_Net2_ImageJ","4",24.234,NA,"8 _ 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Gonostomatidae",0.125359437205531,0.125359437205531
"Sarmiento","8",2,"Gonostomatidae","MOC8-Net2-Gon-5","SG2105_MOC8_Net2_ImageJ","5",16.716,NA,"8 _ 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Gonostomatidae",0.0412388544906492,0.0412388544906492
"Sarmiento","8",2,"Gonostomatidae","MOC8-Net2-Gon-6","SG2105_MOC8_Net2_ImageJ","6",21.8925,NA,"8 _ 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Gonostomatidae",0.0924802510182454,0.0924802510182454
"Sarmiento","8",2,"Gonostomatidae","MOC8-Net2-Gon-7","SG2105_MOC8_Net2_ImageJ","7",24.1395,NA,"8 _ 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Gonostomatidae",0.123901723220123,0.123901723220123
"Sarmiento","8",2,"Gonostomatidae","MOC8-Net2-Gon-8","SG2105_MOC8_Net2_ImageJ","8",18.6795,NA,"8 _ 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Gonostomatidae",0.0575039793820497,0.0575039793820497
"Sarmiento","8",2,"Gonostomatidae","MOC8-Net2-Gon-9","SG2105_MOC8_Net2_ImageJ","9",20.475,"headless","8 _ 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Gonostomatidae",0.0756867581747599,0.0756867581747599
"Sarmiento","8",2,"Gonostomatidae","MOC8-Net2-Gon-11","SG2105_MOC8_Net2_ImageJ","11",17.2935,NA,"8 _ 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Gonostomatidae",0.0456524624327026,0.0456524624327026
"Sarmiento","8",2,"Gonostomatidae","MOC8-Net2-Gon-12","SG2105_MOC8_Net2_ImageJ","12",21.378,NA,"8 _ 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Gonostomatidae",0.086125143078761,0.086125143078761
"Sarmiento","8",2,"Gonostomatidae","MOC8-Net2-Gon-13","SG2105_MOC8_Net2_ImageJ","13",19.2465,NA,"8 _ 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Gonostomatidae",0.0628890013274334,0.0628890013274334
"Sarmiento","8",2,"Gonostomatidae","MOC8-Net2-Gon-14","SG2105_MOC8_Net2_ImageJ","14",17.346,NA,"8 _ 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Gonostomatidae",0.0460686144417851,0.0460686144417851
