CTNID,StudyName,CruiseTow,Cruise,Year,CruiseName,RVName,CruiseDateStart,CruiseDateEnd,TZZoneName,CruisePersID,Tow,R2R_Event,Epoch,DayEpoch,Date,DateTimeStart,DateTimeLocal,TimeStart,TimeLocal,DayNight,LatDegStart,LatMinStart,LatitudeStart,LongDegStart,LongMinStart,LongitudeStart,DateTimeEnd,DateTimeLocalEnd,TimeEnd,TimeLocalEnd,LatDegEnd,LatMinEnd,LatitudeEnd,LongDegEnd,LongMinEnd,LongitudeEnd,DurationTow,SolarElevationCorr,Heading,SOG,WaterDepth,WindSpeed,WindDirection,Weather,CloudCover,Seas,SST,SSS,TowPersID,NetID,NetName,MeshSize,NetLength,LengthHorizontal,LengthVertical,AreaM2,TowType,DepthTarget,DepthMaximum,WireOut,R2R_EventCTD,Cast,MOCDNPair,PreCast,PostCast,FirstMCN,Net,DepthStart,DepthEnd,DepthInterval,TimeNet,Dpth,AngleNet,FlowCounts,VolFilt,Temp,Sal,PayRetrievRate,FracBiom,FracPreserved,FracETS,FracGutFluor,FracGutContents,maxVolFiltM3,CruiseNotes,NetNotes,CTNNotes
113207,EXPORTS,1132,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,132,RR1813-SE-20180906.1914.001,3,7,9/6/18,2018-09-06T19:14:00,2018-09-06T10:14:00,19:14:00,10:14:00,Day,50,24.48,50.408,144,41.958,144.6993,2018-09-06T22:53:00,2018-09-06T13:53:00,22:53:00,13:53:00,50,30.286,50.50476667,144,47.895,144.79825,219,32.89001167,329.9,,4226,16.2,19.1,Rain,100,1,14.26,32.21,SteD/StaK/MicA/CopJ/CouC/MenB,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1037.5,1819.8,,13,6,1132010035,1132100662,1132010036,7,200,150,200-150,22:23,150.9,44.9,183,803.5,5.152,33.639,-10,4,2,,,,871.1,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
113208,EXPORTS,1132,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,132,RR1813-SE-20180906.1914.001,3,7,9/6/18,2018-09-06T19:14:00,2018-09-06T10:14:00,19:14:00,10:14:00,Day,50,24.48,50.408,144,41.958,144.6993,2018-09-06T22:53:00,2018-09-06T13:53:00,22:53:00,13:53:00,50,30.286,50.50476667,144,47.895,144.79825,219,32.89001167,329.9,,4226,16.2,19.1,Rain,100,1,14.26,32.21,SteD/StaK/MicA/CopJ/CouC/MenB,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1037.5,1819.8,,13,6,1132010035,1132100662,1132010036,8,150,100,150-100,22:33,100.5,44.6,247,1087.9,5.84,32.709,-10,4,4,,4,,1177.4,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
113209,EXPORTS,1132,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,132,RR1813-SE-20180906.1914.001,3,7,9/6/18,2018-09-06T19:14:00,2018-09-06T10:14:00,19:14:00,10:14:00,Day,50,24.48,50.408,144,41.958,144.6993,2018-09-06T22:53:00,2018-09-06T13:53:00,22:53:00,13:53:00,50,30.286,50.50476667,144,47.895,144.79825,219,32.89001167,329.9,,4226,16.2,19.1,Rain,100,1,14.26,32.21,SteD/StaK/MicA/CopJ/CouC/MenB,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1037.5,1819.8,,13,6,1132010035,1132100662,1132010036,9,100,50,100-50,22:41,50.2,48.8,198,811.3,9.806,32.415,-10,4,4,,4,,880.6,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,Possibly contaminted with deeper animals (Decapoda noticed).
113210,EXPORTS,1132,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,132,RR1813-SE-20180906.1914.001,3,7,9/6/18,2018-09-06T19:14:00,2018-09-06T10:14:00,19:14:00,10:14:00,Day,50,24.48,50.408,144,41.958,144.6993,2018-09-06T22:53:00,2018-09-06T13:53:00,22:53:00,13:53:00,50,30.286,50.50476667,144,47.895,144.79825,219,32.89001167,329.9,,4226,16.2,19.1,Rain,100,1,14.26,32.21,SteD/StaK/MicA/CopJ/CouC/MenB,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1037.5,1819.8,,13,6,1132010035,1132100662,1132010036,10,50,0,50-0,22:53,,,295,1001.1,,,-10,4,4,,4,,1175.9,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,Possibly contaminted with deeper animals (Cnidaria noticed).  SizeFraction = 2000 FracGutFluor = 8.
113301,EXPORTS,1133,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,133,RR1813-SE-20180907.0611.001,3,7,9/7/18,2018-09-07T06:11:00,2018-09-06T21:11:00,6:11:00,21:11:00,Night,50,26.125,50.43541667,144,37.631,144.6271833,2018-09-07T09:50:00,2018-09-07T00:50:00,9:50:00,0:50:00,50,27.333,50.45555,144,48.775,144.8129167,219,-41.22457812,292.9,2.1,4216.5,17.5,319,,,1,14.22,32.21,SteD/StaK/MicA/CopJ/HirM/MenB,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1040,1910.7,,14,6,1133010068,1133100507,1133010069,1,0,1000,0-1000,7:17,999.7,36.2,783,3980.9,2.991,34.362,10/20/30/40/30/20/10/0,,,,,,4111.5,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
113302,EXPORTS,1133,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,133,RR1813-SE-20180907.0611.001,3,7,9/7/18,2018-09-07T06:11:00,2018-09-06T21:11:00,6:11:00,21:11:00,Night,50,26.125,50.43541667,144,37.631,144.6271833,2018-09-07T09:50:00,2018-09-07T00:50:00,9:50:00,0:50:00,50,27.333,50.45555,144,48.775,144.8129167,219,-41.22457812,292.9,2.1,4216.5,17.5,319,,,1,14.22,32.21,SteD/StaK/MicA/CopJ/HirM/MenB,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1040,1910.7,,14,6,1133010068,1133100507,1133010069,2,1000,750,1000-750,7:50,748.9,45.6,729,3160.5,3.425,34.254,0/-10/-15,4,2,,,,3433.1,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
113303,EXPORTS,1133,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,133,RR1813-SE-20180907.0611.001,3,7,9/7/18,2018-09-07T06:11:00,2018-09-06T21:11:00,6:11:00,21:11:00,Night,50,26.125,50.43541667,144,37.631,144.6271833,2018-09-07T09:50:00,2018-09-07T00:50:00,9:50:00,0:50:00,50,27.333,50.45555,144,48.775,144.8129167,219,-41.22457812,292.9,2.1,4216.5,17.5,319,,,1,14.22,32.21,SteD/StaK/MicA/CopJ/HirM/MenB,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1040,1910.7,,14,6,1133010068,1133100507,1133010069,3,750,500,750-500,8:24,499.7,47.3,825,3453.9,3.957,34.093,-15,4,2,,,,3758.8,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
113304,EXPORTS,1133,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,133,RR1813-SE-20180907.0611.001,3,7,9/7/18,2018-09-07T06:11:00,2018-09-06T21:11:00,6:11:00,21:11:00,Night,50,26.125,50.43541667,144,37.631,144.6271833,2018-09-07T09:50:00,2018-09-07T00:50:00,9:50:00,0:50:00,50,27.333,50.45555,144,48.775,144.8129167,219,-41.22457812,292.9,2.1,4216.5,17.5,319,,,1,14.22,32.21,SteD/StaK/MicA/CopJ/HirM/MenB,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1040,1910.7,,14,6,1133010068,1133100507,1133010069,4,500,400,500-400,8:39,399.9,48.1,356,1468.3,4.171,33.988,-15,4,2,,,,1588.5,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
113305,EXPORTS,1133,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,133,RR1813-SE-20180907.0611.001,3,7,9/7/18,2018-09-07T06:11:00,2018-09-06T21:11:00,6:11:00,21:11:00,Night,50,26.125,50.43541667,144,37.631,144.6271833,2018-09-07T09:50:00,2018-09-07T00:50:00,9:50:00,0:50:00,50,27.333,50.45555,144,48.775,144.8129167,219,-41.22457812,292.9,2.1,4216.5,17.5,319,,,1,14.22,32.21,SteD/StaK/MicA/CopJ/HirM/MenB,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1040,1910.7,,14,6,1133010068,1133100507,1133010069,5,400,300,400-300,8:55,299.5,47.3,384,1616.9,4.317,33.868,-15,4,2,,,,1758.5,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
113306,EXPORTS,1133,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,133,RR1813-SE-20180907.0611.001,3,7,9/7/18,2018-09-07T06:11:00,2018-09-06T21:11:00,6:11:00,21:11:00,Night,50,26.125,50.43541667,144,37.631,144.6271833,2018-09-07T09:50:00,2018-09-07T00:50:00,9:50:00,0:50:00,50,27.333,50.45555,144,48.775,144.8129167,219,-41.22457812,292.9,2.1,4216.5,17.5,319,,,1,14.22,32.21,SteD/StaK/MicA/CopJ/HirM/MenB,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1040,1910.7,,14,6,1133010068,1133100507,1133010069,6,300,200,300-200,9:10,200,45.6,396,1706.5,4.674,33.722,-15,4,2,,,,1837.4,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
113307,EXPORTS,1133,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,133,RR1813-SE-20180907.0611.001,3,7,9/7/18,2018-09-07T06:11:00,2018-09-06T21:11:00,6:11:00,21:11:00,Night,50,26.125,50.43541667,144,37.631,144.6271833,2018-09-07T09:50:00,2018-09-07T00:50:00,9:50:00,0:50:00,50,27.333,50.45555,144,48.775,144.8129167,219,-41.22457812,292.9,2.1,4216.5,17.5,319,,,1,14.22,32.21,SteD/StaK/MicA/CopJ/HirM/MenB,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1040,1910.7,,14,6,1133010068,1133100507,1133010069,7,200,150,200-150,9:23,150,42.6,303,1376.2,4.862,33.592,-10,4,2,,,,1486.2,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,Preserved sample is spoiled; added FORM 2019/03/08 JC.
113308,EXPORTS,1133,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,133,RR1813-SE-20180907.0611.001,3,7,9/7/18,2018-09-07T06:11:00,2018-09-06T21:11:00,6:11:00,21:11:00,Night,50,26.125,50.43541667,144,37.631,144.6271833,2018-09-07T09:50:00,2018-09-07T00:50:00,9:50:00,0:50:00,50,27.333,50.45555,144,48.775,144.8129167,219,-41.22457812,292.9,2.1,4216.5,17.5,319,,,1,14.22,32.21,SteD/StaK/MicA/CopJ/HirM/MenB,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1040,1910.7,,14,6,1133010068,1133100507,1133010069,8,150,100,150-100,9:33,100.2,39.9,235,1115.3,5.69,32.714,-10,4,4,,4,,1203.4,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
113309,EXPORTS,1133,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,133,RR1813-SE-20180907.0611.001,3,7,9/7/18,2018-09-07T06:11:00,2018-09-06T21:11:00,6:11:00,21:11:00,Night,50,26.125,50.43541667,144,37.631,144.6271833,2018-09-07T09:50:00,2018-09-07T00:50:00,9:50:00,0:50:00,50,27.333,50.45555,144,48.775,144.8129167,219,-41.22457812,292.9,2.1,4216.5,17.5,319,,,1,14.22,32.21,SteD/StaK/MicA/CopJ/HirM/MenB,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1040,1910.7,,14,6,1133010068,1133100507,1133010069,9,100,50,100-50,9:41,49.8,43.4,190,856.8,8.209,32.454,-10,4,4,,4,,912.6,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,SizeFraction = 2000 FracGutFluor = 8.
113310,EXPORTS,1133,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,133,RR1813-SE-20180907.0611.001,3,7,9/7/18,2018-09-07T06:11:00,2018-09-06T21:11:00,6:11:00,21:11:00,Night,50,26.125,50.43541667,144,37.631,144.6271833,2018-09-07T09:50:00,2018-09-07T00:50:00,9:50:00,0:50:00,50,27.333,50.45555,144,48.775,144.8129167,219,-41.22457812,292.9,2.1,4216.5,17.5,319,,,1,14.22,32.21,SteD/StaK/MicA/CopJ/HirM/MenB,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1040,1910.7,,14,6,1133010068,1133100507,1133010069,10,50,0,50-0,9:50,,,241,967,,,-10,4,4,,4,,1094,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,Creseis.
200101,EXPORTS,2001,2,2021,JC214,James Cook,5/1/21,6/1/21,Etc/UTC,SteD/MaaA/CopJ/ShaK/GosH,1,jc214-SE-20210504.1720.001,1,0,5/4/21,2021-05-04T17:51:00,2021-05-04T17:51:00,17:51:00,17:51:00,Day,49,4.12446,49.068741,14,57.52776,14.958796,2021-05-04T18:39:00,2021-05-04T18:39:00,18:39:00,18:39:00,49,4.90495,49.08174917,14,59.10172,14.98502867,48,-5.505650885,323,1.3,4651.1,7.28,70,,60,1,12.65,35.524,SteD/MaaA/CopJ/ShaK/GosH/HarM/ForI/BurB/ChiD,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-100,110.6,196.9,jc214-SE-20210504.1453.001,,,0,9999999999,,1,0,100,0-100,18:10,100,55.4,282,559.4,11.573,35.533,10,,,,,,,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
200102,EXPORTS,2001,2,2021,JC214,James Cook,5/1/21,6/1/21,Etc/UTC,SteD/MaaA/CopJ/ShaK/GosH,1,jc214-SE-20210504.1720.001,1,0,5/4/21,2021-05-04T17:51:00,2021-05-04T17:51:00,17:51:00,17:51:00,Day,49,4.12446,49.068741,14,57.52776,14.958796,2021-05-04T18:39:00,2021-05-04T18:39:00,18:39:00,18:39:00,49,4.90495,49.08174917,14,59.10172,14.98502867,48,-5.505650885,323,1.3,4651.1,7.28,70,,60,1,12.65,35.524,SteD/MaaA/CopJ/ShaK/GosH/HarM/ForI/BurB/ChiD,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-100,110.6,196.9,jc214-SE-20210504.1453.001,,,0,9999999999,,2,100,50,100-50,18:22,51.3,54.7,152,351.7,12.174,35.535,10,,,,,,,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
200103,EXPORTS,2001,2,2021,JC214,James Cook,5/1/21,6/1/21,Etc/UTC,SteD/MaaA/CopJ/ShaK/GosH,1,jc214-SE-20210504.1720.001,1,0,5/4/21,2021-05-04T17:51:00,2021-05-04T17:51:00,17:51:00,17:51:00,Day,49,4.12446,49.068741,14,57.52776,14.958796,2021-05-04T18:39:00,2021-05-04T18:39:00,18:39:00,18:39:00,49,4.90495,49.08174917,14,59.10172,14.98502867,48,-5.505650885,323,1.3,4651.1,7.28,70,,60,1,12.65,35.524,SteD/MaaA/CopJ/ShaK/GosH/HarM/ForI/BurB/ChiD,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-100,110.6,196.9,jc214-SE-20210504.1453.001,,,0,9999999999,,3,50,0,50-0,18:39,,,,,,,10,,,,,,,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
201001,EXPORTS,2010,2,2021,JC214,James Cook,5/1/21,6/1/21,Etc/UTC,SteD/MaaA/CopJ/ShaK/GosH,10,jc214-SE-20210506.1053.001,1,2,5/6/21,2021-05-06T10:53:00,2021-05-06T10:53:00,10:53:00,10:53:00,Day,48,56.15448,48.935908,14,48.20982,14.803497,2021-05-06T14:54:00,2021-05-06T14:54:00,14:54:00,14:54:00,48,58.145,48.96908333,15,2.572,15.04286667,241,24.39188239,283,1.7,4665.1,6.24,270,,40,1,12.42,35.516,SteD/MaaA/CopJ/GosH/HarM/PowT,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1013.7,2000,jc214-SE-20210506.1658.001,1,7,2010010107,2010100531,2010010011,1,0,1000,0-1000,12:06,1000,50.5,915,2123.8,9.086,35.464,10/20/30/40/30/20/10/0,,,,,,3926.8,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
201002,EXPORTS,2010,2,2021,JC214,James Cook,5/1/21,6/1/21,Etc/UTC,SteD/MaaA/CopJ/ShaK/GosH,10,jc214-SE-20210506.1053.001,1,2,5/6/21,2021-05-06T10:53:00,2021-05-06T10:53:00,10:53:00,10:53:00,Day,48,56.15448,48.935908,14,48.20982,14.803497,2021-05-06T14:54:00,2021-05-06T14:54:00,14:54:00,14:54:00,48,58.145,48.96908333,15,2.572,15.04286667,241,24.39188239,283,1.7,4665.1,6.24,270,,40,1,12.42,35.516,SteD/MaaA/CopJ/GosH/HarM/PowT,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1013.7,2000,jc214-SE-20210506.1658.001,1,7,2010010107,2010100531,2010010011,2,1000,750,1000-750,12:43,750.4,58.1,538,1057.7,10.585,35.437,0.666666667,4,,,,,1971.8,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
201003,EXPORTS,2010,2,2021,JC214,James Cook,5/1/21,6/1/21,Etc/UTC,SteD/MaaA/CopJ/ShaK/GosH,10,jc214-SE-20210506.1053.001,1,2,5/6/21,2021-05-06T10:53:00,2021-05-06T10:53:00,10:53:00,10:53:00,Day,48,56.15448,48.935908,14,48.20982,14.803497,2021-05-06T14:54:00,2021-05-06T14:54:00,14:54:00,14:54:00,48,58.145,48.96908333,15,2.572,15.04286667,241,24.39188239,283,1.7,4665.1,6.24,270,,40,1,12.42,35.516,SteD/MaaA/CopJ/GosH/HarM/PowT,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1013.7,2000,jc214-SE-20210506.1658.001,1,7,2010010107,2010100531,2010010011,3,750,500,750-500,13:19,499.2,56.5,507,1019.1,10.861,35.461,-15,4,,,,,1894.2,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,Metal ball on end of lanyard was broken.
201004,EXPORTS,2010,2,2021,JC214,James Cook,5/1/21,6/1/21,Etc/UTC,SteD/MaaA/CopJ/ShaK/GosH,10,jc214-SE-20210506.1053.001,1,2,5/6/21,2021-05-06T10:53:00,2021-05-06T10:53:00,10:53:00,10:53:00,Day,48,56.15448,48.935908,14,48.20982,14.803497,2021-05-06T14:54:00,2021-05-06T14:54:00,14:54:00,14:54:00,48,58.145,48.96908333,15,2.572,15.04286667,241,24.39188239,283,1.7,4665.1,6.24,270,,40,1,12.42,35.516,SteD/MaaA/CopJ/GosH/HarM/PowT,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1013.7,2000,jc214-SE-20210506.1658.001,1,7,2010010107,2010100531,2010010011,4,500,400,500-400,13:34,399.8,58,202,387,10.858,35.461,-10,4,,,,,720.5,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
201005,EXPORTS,2010,2,2021,JC214,James Cook,5/1/21,6/1/21,Etc/UTC,SteD/MaaA/CopJ/ShaK/GosH,10,jc214-SE-20210506.1053.001,1,2,5/6/21,2021-05-06T10:53:00,2021-05-06T10:53:00,10:53:00,10:53:00,Day,48,56.15448,48.935908,14,48.20982,14.803497,2021-05-06T14:54:00,2021-05-06T14:54:00,14:54:00,14:54:00,48,58.145,48.96908333,15,2.572,15.04286667,241,24.39188239,283,1.7,4665.1,6.24,270,,40,1,12.42,35.516,SteD/MaaA/CopJ/GosH/HarM/PowT,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1013.7,2000,jc214-SE-20210506.1658.001,1,7,2010010107,2010100531,2010010011,5,400,300,400-300,13:55,300.3,57,301,582.5,10.907,35.466,-10,4,,,,,1088.3,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
201006,EXPORTS,2010,2,2021,JC214,James Cook,5/1/21,6/1/21,Etc/UTC,SteD/MaaA/CopJ/ShaK/GosH,10,jc214-SE-20210506.1053.001,1,2,5/6/21,2021-05-06T10:53:00,2021-05-06T10:53:00,10:53:00,10:53:00,Day,48,56.15448,48.935908,14,48.20982,14.803497,2021-05-06T14:54:00,2021-05-06T14:54:00,14:54:00,14:54:00,48,58.145,48.96908333,15,2.572,15.04286667,241,24.39188239,283,1.7,4665.1,6.24,270,,40,1,12.42,35.516,SteD/MaaA/CopJ/GosH/HarM/PowT,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1013.7,2000,jc214-SE-20210506.1658.001,1,7,2010010107,2010100531,2010010011,6,300,200,300-200,14:15,200,57.7,271,550.7,11.005,35.473,-10,4,,,,,1015.7,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
201007,EXPORTS,2010,2,2021,JC214,James Cook,5/1/21,6/1/21,Etc/UTC,SteD/MaaA/CopJ/ShaK/GosH,10,jc214-SE-20210506.1053.001,1,2,5/6/21,2021-05-06T10:53:00,2021-05-06T10:53:00,10:53:00,10:53:00,Day,48,56.15448,48.935908,14,48.20982,14.803497,2021-05-06T14:54:00,2021-05-06T14:54:00,14:54:00,14:54:00,48,58.145,48.96908333,15,2.572,15.04286667,241,24.39188239,283,1.7,4665.1,6.24,270,,40,1,12.42,35.516,SteD/MaaA/CopJ/GosH/HarM/PowT,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1013.7,2000,jc214-SE-20210506.1658.001,1,7,2010010107,2010100531,2010010011,7,200,150,200-150,14:25,150.6,54.2,136,265.7,11.155,35.486,-10,4,,,,,499.7,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
201008,EXPORTS,2010,2,2021,JC214,James Cook,5/1/21,6/1/21,Etc/UTC,SteD/MaaA/CopJ/ShaK/GosH,10,jc214-SE-20210506.1053.001,1,2,5/6/21,2021-05-06T10:53:00,2021-05-06T10:53:00,10:53:00,10:53:00,Day,48,56.15448,48.935908,14,48.20982,14.803497,2021-05-06T14:54:00,2021-05-06T14:54:00,14:54:00,14:54:00,48,58.145,48.96908333,15,2.572,15.04286667,241,24.39188239,283,1.7,4665.1,6.24,270,,40,1,12.42,35.516,SteD/MaaA/CopJ/GosH/HarM/PowT,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1013.7,2000,jc214-SE-20210506.1658.001,1,7,2010010107,2010100531,2010010011,8,150,100,150-100,14:33,99.7,54.2,122,240.4,11.459,35.522,-10,4,,,,,451.7,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
201009,EXPORTS,2010,2,2021,JC214,James Cook,5/1/21,6/1/21,Etc/UTC,SteD/MaaA/CopJ/ShaK/GosH,10,jc214-SE-20210506.1053.001,1,2,5/6/21,2021-05-06T10:53:00,2021-05-06T10:53:00,10:53:00,10:53:00,Day,48,56.15448,48.935908,14,48.20982,14.803497,2021-05-06T14:54:00,2021-05-06T14:54:00,14:54:00,14:54:00,48,58.145,48.96908333,15,2.572,15.04286667,241,24.39188239,283,1.7,4665.1,6.24,270,,40,1,12.42,35.516,SteD/MaaA/CopJ/GosH/HarM/PowT,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1013.7,2000,jc214-SE-20210506.1658.001,1,7,2010010107,2010100531,2010010011,9,100,50,100-50,14:43,49.5,58.1,145,283,11.642,35.534,-10,4,,,,,528.7,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,Switched over to back deck at 14:37.
201010,EXPORTS,2010,2,2021,JC214,James Cook,5/1/21,6/1/21,Etc/UTC,SteD/MaaA/CopJ/ShaK/GosH,10,jc214-SE-20210506.1053.001,1,2,5/6/21,2021-05-06T10:53:00,2021-05-06T10:53:00,10:53:00,10:53:00,Day,48,56.15448,48.935908,14,48.20982,14.803497,2021-05-06T14:54:00,2021-05-06T14:54:00,14:54:00,14:54:00,48,58.145,48.96908333,15,2.572,15.04286667,241,24.39188239,283,1.7,4665.1,6.24,270,,40,1,12.42,35.516,SteD/MaaA/CopJ/GosH/HarM/PowT,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1013.7,2000,jc214-SE-20210506.1658.001,1,7,2010010107,2010100531,2010010011,10,50,0,50-0,14:54,,,144,342.6,,,-10,4,,,,,528.2,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
201101,EXPORTS,2011,2,2021,JC214,James Cook,5/1/21,6/1/21,Etc/UTC,SteD/MaaA/CopJ/ShaK/GosH,11,jc214-SE-20210506.2137.001,1,2,5/6/21,2021-05-06T21:30:00,2021-05-06T21:30:00,21:30:00,21:30:00,Night,48,58.125,48.96875,14,48.108,14.8018,2021-05-07T01:28:00,2021-05-07T01:28:00,1:28:00,1:28:00,48,58.493,48.97488333,15,2.144,15.03573333,238,-53.27502393,271.3,2.2,4659.9,2.15,180,,,1,12.86,35.511,SteD/MaaA/CopJ/ShaK/GosH/HarM/GreN/MacD/AgnS/AllJ,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1017.4,1964.8,jc214-SE-20210506.2300.001,2,7,2011010042,2011100531,2011010043,1,0,1000,0-1000,22:41,999.9,52.9,916,2045.3,8.906,35.43,10/20/30/40/30/20/10/0,,,,,,3814.6,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
201102,EXPORTS,2011,2,2021,JC214,James Cook,5/1/21,6/1/21,Etc/UTC,SteD/MaaA/CopJ/ShaK/GosH,11,jc214-SE-20210506.2137.001,1,2,5/6/21,2021-05-06T21:30:00,2021-05-06T21:30:00,21:30:00,21:30:00,Night,48,58.125,48.96875,14,48.108,14.8018,2021-05-07T01:28:00,2021-05-07T01:28:00,1:28:00,1:28:00,48,58.493,48.97488333,15,2.144,15.03573333,238,-53.27502393,271.3,2.2,4659.9,2.15,180,,,1,12.86,35.511,SteD/MaaA/CopJ/ShaK/GosH/HarM/GreN/MacD/AgnS/AllJ,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1017.4,1964.8,jc214-SE-20210506.2300.001,2,7,2011010042,2011100531,2011010043,2,1000,750,1000-750,23:20,748.7,53.5,510,1092.1,10.595,35.417,0.666666667,4,,,,,2016,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
